Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Price,State
ORD01976,2024-07-29,C050,P002,4,153.48,DF
ORD01977,2023-10-11,C036,P004,4,388.3,PI
ORD01978,2023-05-01,C010,P012,4,439.77,TO
ORD01979,2023-04-17,C018,P018,3,156.25,RR
ORD01980,2024-11-17,C030,P003,2,194.56,AC
ORD01981,2023-07-23,C008,P019,1,409.48,GO
ORD01982,2023-06-14,C041,P004,4,381.96,SE
ORD01983,2023-11-01,C013,P004,2,357.31,AM
ORD01984,2024-05-11,C031,P016,2,356.85,SP
ORD01985,2024-09-23,C006,P011,4,155.62,AP
ORD01986,2024-07-09,C007,P013,3,468.9,PI
ORD01987,2023-06-05,C021,P011,3,406.51,PB
ORD01988,2024-01-02,C038,P007,1,113.85,RS
ORD01989,2024-12-19,C043,P014,2,334.45,AP
ORD01990,2024-09-11,C049,P004,1,85.9,RO
ORD01991,2023-09-08,C028,P008,3,293.04,RN
ORD01992,2023-11-30,C044,P012,3,151.66,RN
ORD01993,2024-10-03,C021,P013,1,61.57,MA
ORD01994,2024-05-25,C021,P009,1,305.56,RS
ORD01995,2023-10-20,C024,P009,2,443.31,CE
ORD01996,2023-01-20,C027,P002,1,78.95,MA
ORD01997,2023-10-09,C027,P003,1,450.54,SE
ORD01998,2023-01-01,C013,P012,2,72.63,SE
ORD01999,2023-04-29,C050,P017,3,373.52,CE
ORD02000,2023-02-04,C029,P004,2,494.9,RR
ORD02001,2023-07-17,C039,P014,3,55.9,DF
ORD02002,2024-04-29,C028,P009,3,114.21,MS
ORD02003,2023-02-28,C037,P008,1,237.14,RN
ORD02004,2023-06-10,C029,P001,4,371.42,MT
ORD02005,2024-11-21,C048,P013,1,449.97,CE
ORD02006,2023-07-25,C022,P003,4,367.26,RN
ORD02007,2023-01-12,C036,P014,4,387.9,PI
ORD02008,2024-05-04,C030,P019,1,231.55,TO
ORD02009,2023-10-03,C028,P006,1,184.35,PR
ORD02010,2024-11-23,C023,P004,1,258.8,PR
ORD02011,2023-08-30,C033,P020,4,328.27,SC
ORD02012,2023-08-04,C004,P001,3,256.15,AC
ORD02013,2023-09-08,C003,P010,4,397.26,PB
ORD02014,2023-05-06,C032,P013,2,86.97,RS
ORD02015,2023-08-05,C004,P012,1,204.13,AP
ORD02016,2023-11-02,C001,P011,4,42.59,RO
ORD02017,2023-07-04,C012,P004,4,339.0,ES
ORD02018,2023-02-08,C013,P017,3,380.95,AC
ORD02019,2023-08-11,C034,P015,1,337.02,SE
ORD02020,2023-07-03,C029,P003,2,478.03,RN
ORD02021,2024-05-09,C009,P010,3,466.75,AM
ORD02022,2024-03-02,C031,P014,4,142.5,TO
ORD02023,2023-06-27,C007,P019,4,129.15,RO
ORD02024,2024-03-03,C013,P004,2,22.41,PE
ORD02025,2023-10-21,C002,P014,4,256.26,PB
ORD02026,2023-05-31,C033,P006,4,431.95,PB
ORD02027,2024-01-19,C050,P012,1,87.18,RO
ORD02028,2024-09-29,C007,P002,3,300.76,SE
ORD02029,2023-11-04,C018,P017,2,362.98,GO
ORD02030,2023-12-02,C008,P001,1,190.17,AC
ORD02031,2024-01-10,C012,P017,1,354.44,TO
ORD02032,2023-01-08,C043,P005,3,420.29,MT
ORD02033,2023-12-07,C030,P016,1,15.15,RJ
ORD02034,2023-05-09,C009,P014,4,370.26,RS
ORD02035,2024-10-30,C028,P020,2,303.92,MA
ORD02036,2023-12-18,C004,P010,1,423.97,AL
ORD02037,2023-12-24,C039,P003,2,77.92,MT
ORD02038,2024-05-31,C017,P003,2,405.48,RJ
ORD02039,2024-05-09,C011,P018,2,79.18,PI
ORD02040,2023-03-27,C002,P018,4,296.59,AM
ORD02041,2023-06-24,C023,P004,2,142.73,ES
ORD02042,2023-07-12,C050,P007,3,127.6,PB
ORD02043,2023-11-07,C022,P001,2,254.38,GO
ORD02044,2023-04-29,C026,P016,4,381.09,ES
ORD02045,2023-08-06,C012,P017,4,326.16,MA
ORD02046,2024-03-02,C032,P008,3,494.4,MA
ORD02047,2024-02-18,C009,P006,3,68.34,AC
ORD02048,2023-04-24,C043,P002,4,363.66,SP
ORD02049,2023-05-25,C005,P010,4,37.18,BA
ORD02050,2024-06-21,C026,P017,3,185.15,PR
ORD02051,2024-10-09,C007,P019,4,178.32,PA
ORD02052,2023-10-30,C029,P004,1,135.54,AL
ORD02053,2024-08-10,C033,P013,2,270.88,GO
ORD02054,2023-12-11,C024,P019,4,129.38,AL
ORD02055,2023-01-01,C025,P016,4,190.11,PR
ORD02056,2023-05-27,C031,P013,4,431.15,PE
ORD02057,2023-10-14,C029,P005,1,168.62,AP
ORD02058,2024-10-15,C005,P012,2,493.12,CE
ORD02059,2023-02-22,C038,P007,3,145.26,AP
ORD02060,2023-10-31,C045,P009,1,452.47,CE
ORD02061,2023-03-10,C011,P005,1,221.33,RJ
ORD02062,2023-12-27,C032,P004,3,454.69,PB
ORD02063,2024-08-24,C008,P010,3,219.13,SE
ORD02064,2023-08-08,C020,P016,4,387.48,PI
ORD02065,2024-12-04,C034,P011,3,206.0,AL
ORD02066,2024-07-28,C047,P009,1,314.24,RN
ORD02067,2024-08-07,C042,P005,4,35.23,RJ
ORD02068,2023-06-10,C008,P011,3,303.51,SC
ORD02069,2024-11-11,C002,P009,1,164.82,PE
ORD02070,2023-03-30,C021,P017,2,498.18,CE
ORD02071,2024-11-18,C015,P011,3,407.2,CE
ORD02072,2024-08-07,C006,P006,1,48.99,BA
ORD02073,2024-08-11,C005,P016,4,107.15,MS
ORD02074,2023-06-08,C003,P019,3,311.88,PA
ORD02075,2024-05-03,C043,P014,3,157.21,MA
ORD02076,2023-11-20,C043,P003,4,114.32,MT
ORD02077,2024-09-01,C016,P010,4,184.29,MS
ORD02078,2024-01-16,C035,P004,1,62.04,ES
ORD02079,2023-04-12,C009,P002,4,281.69,TO
ORD02080,2024-05-08,C035,P013,1,148.67,AC
ORD02081,2024-10-05,C019,P011,1,434.83,RS
ORD02082,2024-09-05,C043,P012,4,26.05,RN
ORD02083,2023-01-19,C046,P001,3,181.96,SC
ORD02084,2024-03-29,C034,P009,4,279.3,TO
ORD02085,2024-04-26,C039,P012,4,125.23,MA
ORD02086,2024-08-16,C010,P007,2,38.1,TO
ORD02087,2024-02-01,C010,P017,2,45.5,AL
ORD02088,2023-10-06,C020,P010,4,88.07,MA
ORD02089,2023-12-31,C001,P006,3,143.23,RR
ORD02090,2023-11-27,C006,P007,3,355.81,PR
ORD02091,2024-10-02,C046,P019,1,242.58,PI
ORD02092,2023-12-10,C002,P014,4,26.13,SC
ORD02093,2024-03-30,C038,P011,4,85.97,TO
ORD02094,2024-08-23,C033,P002,2,190.28,TO
ORD02095,2024-12-25,C003,P001,2,215.69,BA
ORD02096,2024-10-16,C036,P010,2,40.94,MS
ORD02097,2023-03-06,C013,P012,1,69.32,AL
ORD02098,2023-03-17,C035,P009,4,138.47,AC
ORD02099,2024-12-11,C015,P011,2,419.96,SP
ORD02100,2023-05-23,C045,P001,4,112.51,AL
ORD02101,2024-08-27,C022,P020,1,121.13,MS
ORD02102,2024-04-17,C043,P010,3,252.32,MT
ORD02103,2024-02-21,C004,P019,1,446.82,AC
ORD02104,2023-11-01,C017,P011,4,268.81,MT
ORD02105,2025-01-05,C005,P003,4,48.89,DF
ORD02106,2024-05-11,C021,P016,4,101.36,RO
ORD02107,2023-10-18,C024,P010,3,429.34,ES
ORD02108,2023-04-12,C031,P002,4,439.61,PB
ORD02109,2023-09-24,C040,P019,2,399.77,SE
ORD02110,2024-09-13,C030,P004,3,275.5,AP
ORD02111,2023-01-03,C042,P016,3,225.18,RJ
ORD02112,2023-03-26,C007,P006,3,141.43,RO
ORD02113,2023-11-24,C049,P011,1,278.42,CE
ORD02114,2024-03-25,C007,P017,1,344.58,AP
ORD02115,2024-03-29,C027,P015,1,303.63,RO
ORD02116,2024-09-20,C024,P004,3,120.52,MG
ORD02117,2023-08-09,C019,P008,3,452.52,PE
ORD02118,2023-06-03,C041,P018,4,201.31,AC
ORD02119,2024-10-26,C034,P014,3,443.6,PB
ORD02120,2023-01-12,C022,P002,2,204.75,BA
ORD02121,2023-05-13,C027,P016,1,28.84,RN
ORD02122,2023-10-31,C006,P015,4,371.6,MT
ORD02123,2023-10-20,C010,P006,2,460.87,AL
ORD02124,2023-10-27,C045,P009,2,134.83,AP
ORD02125,2023-02-12,C031,P012,2,275.82,PR
ORD02126,2023-12-09,C025,P010,3,405.73,TO
ORD02127,2023-11-22,C002,P007,1,167.33,AC
ORD02128,2024-05-12,C010,P005,2,150.23,RO
ORD02129,2023-12-30,C010,P008,4,211.42,SE
ORD02130,2024-03-02,C026,P012,1,279.78,RS
ORD02131,2023-01-21,C005,P001,1,280.74,MA
ORD02132,2024-02-11,C022,P010,3,248.31,CE
ORD02133,2024-09-10,C004,P011,2,411.97,MT
ORD02134,2023-12-02,C034,P020,4,84.93,RO
ORD02135,2023-04-27,C007,P005,3,51.73,AL
ORD02136,2023-05-04,C050,P013,1,92.6,MT
ORD02137,2024-02-03,C017,P018,2,354.96,PA
ORD02138,2024-12-15,C011,P010,1,81.17,ES
ORD02139,2023-02-20,C050,P017,1,168.18,PB
ORD02140,2023-11-20,C008,P019,3,441.04,PA
ORD02141,2023-05-21,C028,P004,4,78.71,CE
ORD02142,2024-04-14,C044,P009,2,268.81,PA
ORD02143,2023-11-30,C033,P018,3,257.96,PI
ORD02144,2024-01-08,C025,P016,4,26.68,PE
ORD02145,2024-07-17,C021,P007,3,66.55,GO
ORD02146,2024-05-08,C012,P012,4,475.69,RN
ORD02147,2024-06-22,C026,P004,1,480.9,MG
ORD02148,2024-10-30,C029,P012,2,438.58,MA
ORD02149,2023-06-05,C038,P012,2,221.61,PB
ORD02150,2023-10-18,C035,P004,2,300.54,MT
ORD02151,2024-10-09,C037,P012,3,413.83,SC
ORD02152,2023-05-24,C046,P008,3,341.31,AL
ORD02153,2023-04-16,C044,P003,4,448.61,SP
ORD02154,2024-02-24,C045,P016,3,164.71,SC
ORD02155,2024-10-31,C045,P002,1,315.83,MT
ORD02156,2024-10-19,C029,P006,4,287.85,AL
ORD02157,2023-01-02,C049,P017,3,492.45,GO
ORD02158,2024-08-11,C024,P012,2,440.26,ES
ORD02159,2024-10-05,C015,P009,1,90.94,AL
ORD02160,2023-03-31,C006,P016,2,38.86,CE
ORD02161,2023-12-11,C032,P007,4,228.74,RS
ORD02162,2023-12-16,C044,P008,4,277.3,AL
ORD02163,2024-04-03,C034,P007,3,397.03,ES
ORD02164,2023-09-20,C036,P005,4,88.27,AC
ORD02165,2023-12-17,C020,P007,4,460.76,SC
ORD02166,2023-04-18,C012,P018,2,290.08,RO
ORD02167,2024-08-08,C035,P018,4,422.95,SP
ORD02168,2023-02-08,C049,P016,1,419.87,CE
ORD02169,2023-06-08,C038,P007,3,476.41,AC
ORD02170,2024-08-05,C017,P002,4,332.78,SE
ORD02171,2023-11-08,C027,P017,1,394.07,PA
ORD02172,2023-08-29,C017,P008,3,412.06,RS
ORD02173,2024-03-20,C011,P002,1,239.38,RR
ORD02174,2023-10-25,C039,P018,1,221.82,AM
ORD02175,2023-02-05,C002,P019,4,473.84,RN
ORD02176,2023-03-25,C002,P020,2,42.82,PR
ORD02177,2024-03-27,C029,P009,3,476.94,AP
ORD02178,2024-01-20,C045,P012,4,293.46,SC
ORD02179,2023-06-21,C024,P019,4,154.39,BA
ORD02180,2024-01-11,C024,P008,3,283.03,TO
ORD02181,2024-11-15,C016,P008,3,322.52,PA
ORD02182,2023-12-28,C031,P010,4,64.29,MS
ORD02183,2024-07-12,C049,P018,1,338.26,CE
ORD02184,2023-05-21,C043,P015,2,452.26,PA
ORD02185,2023-04-28,C009,P011,2,485.93,RJ
ORD02186,2023-10-04,C027,P014,3,303.9,AC
ORD02187,2024-12-26,C041,P015,3,170.25,SC
ORD02188,2023-08-08,C014,P014,1,286.1,ES
ORD02189,2023-01-26,C045,P012,1,11.4,RR
ORD02190,2024-06-04,C025,P004,4,460.43,DF
ORD02191,2023-01-10,C043,P003,1,394.47,RN
ORD02192,2024-01-13,C044,P012,2,91.56,MS
ORD02193,2024-09-24,C022,P007,1,308.59,TO
ORD02194,2024-09-28,C035,P007,1,20.09,MA
ORD02195,2024-11-12,C033,P019,1,115.86,CE
ORD02196,2024-08-06,C027,P014,3,93.31,CE
ORD02197,2023-06-01,C040,P001,1,86.51,MG
ORD02198,2024-12-20,C026,P007,3,280.53,MG
ORD02199,2023-02-18,C019,P010,2,482.57,ES
ORD02200,2023-06-03,C045,P018,2,73.87,PE
ORD02201,2023-10-20,C039,P013,3,437.68,PR
ORD02202,2024-08-02,C045,P008,3,50.31,RO
ORD02203,2023-02-19,C026,P009,1,50.59,PI
ORD02204,2024-10-25,C006,P015,1,317.76,BA
ORD02205,2024-06-14,C003,P008,2,291.51,GO
ORD02206,2024-09-03,C006,P001,2,178.67,PE
ORD02207,2023-03-01,C028,P003,2,271.36,CE
ORD02208,2023-06-16,C003,P019,2,379.91,SP
ORD02209,2023-07-21,C013,P009,4,388.91,RS
ORD02210,2023-05-26,C013,P019,1,15.87,BA
ORD02211,2024-11-06,C013,P015,1,48.26,MT
ORD02212,2024-03-14,C001,P014,4,11.68,PA
ORD02213,2023-08-30,C040,P001,2,17.66,AP
ORD02214,2024-08-03,C037,P003,1,421.42,PI
ORD02215,2024-11-17,C031,P002,1,50.94,RR
ORD02216,2024-07-14,C017,P001,3,358.39,PB
ORD02217,2024-04-27,C009,P018,4,490.22,RJ
ORD02218,2023-04-18,C045,P001,3,412.25,PA
ORD02219,2023-08-14,C013,P009,4,42.53,RJ
ORD02220,2024-11-03,C037,P007,4,448.0,PI
ORD02221,2024-09-22,C014,P013,4,479.5,AM
ORD02222,2024-10-22,C011,P017,2,356.12,ES
ORD02223,2024-10-23,C025,P013,4,311.99,RN
ORD02224,2024-03-07,C031,P013,2,304.88,AM
ORD02225,2024-10-16,C014,P010,4,411.92,SE
ORD02226,2024-02-23,C007,P006,2,281.19,SE
ORD02227,2024-03-30,C024,P005,2,173.55,MS
ORD02228,2023-06-09,C049,P010,2,485.51,CE
ORD02229,2024-06-06,C036,P014,1,33.74,GO
ORD02230,2024-10-11,C042,P011,3,336.02,AP
ORD02231,2024-08-12,C042,P005,3,296.96,DF
ORD02232,2023-03-18,C047,P004,3,323.18,PA
ORD02233,2024-05-23,C044,P003,1,324.68,RN
ORD02234,2024-03-16,C041,P014,1,70.53,PB
ORD02235,2023-09-11,C003,P013,1,75.42,MS
ORD02236,2023-11-16,C047,P005,4,43.01,RR
ORD02237,2023-09-20,C044,P012,4,469.81,AM
ORD02238,2024-08-19,C026,P010,4,308.85,CE
ORD02239,2024-10-19,C047,P002,4,47.78,AP
ORD02240,2024-07-07,C026,P007,4,222.49,AM
ORD02241,2024-01-09,C001,P007,3,186.07,BA
ORD02242,2024-09-28,C015,P004,3,82.62,DF
ORD02243,2023-06-16,C011,P012,3,412.79,PA
ORD02244,2024-04-03,C037,P004,3,390.05,PE
ORD02245,2023-10-07,C007,P007,3,237.4,ES
ORD02246,2024-11-30,C012,P020,1,266.01,CE
ORD02247,2023-10-29,C038,P013,1,223.85,MG
ORD02248,2024-06-14,C003,P008,4,280.0,ES
ORD02249,2024-08-02,C042,P014,3,368.96,SC
ORD02250,2023-08-06,C026,P003,4,439.23,GO
ORD02251,2023-04-12,C030,P002,1,300.24,RN
ORD02252,2024-07-07,C032,P010,4,71.64,RJ
ORD02253,2023-10-15,C036,P006,3,388.31,MG
ORD02254,2023-06-16,C045,P007,3,192.42,PE
ORD02255,2024-09-12,C037,P016,3,318.64,SP
ORD02256,2023-02-05,C018,P006,1,107.31,MT
ORD02257,2023-12-19,C001,P016,4,90.07,PR
ORD02258,2024-11-06,C021,P012,2,35.81,AL
ORD02259,2023-03-14,C028,P015,2,164.08,SP
ORD02260,2024-10-09,C048,P003,2,302.6,MG
ORD02261,2023-12-19,C016,P016,2,166.2,MA
ORD02262,2023-03-11,C048,P018,2,128.03,MS
ORD02263,2024-02-29,C028,P015,1,497.48,ES
ORD02264,2024-12-08,C022,P006,3,499.43,GO
ORD02265,2024-07-14,C019,P017,2,306.42,AL
ORD02266,2024-10-03,C048,P002,2,168.56,TO
ORD02267,2024-05-31,C001,P002,2,432.2,DF
ORD02268,2024-03-03,C031,P017,4,371.03,RR
ORD02269,2024-06-22,C042,P019,3,311.81,RJ
ORD02270,2023-06-09,C034,P005,2,455.04,MS
ORD02271,2023-05-29,C046,P004,1,228.2,PR
ORD02272,2023-08-18,C040,P018,3,135.17,RN
ORD02273,2024-12-12,C006,P008,3,483.85,PB
ORD02274,2024-07-15,C028,P009,3,431.52,PA
ORD02275,2023-03-08,C003,P018,4,456.91,SE
ORD02276,2024-01-16,C031,P011,3,459.92,GO
ORD02277,2023-02-27,C016,P016,2,197.48,PE
ORD02278,2023-09-16,C017,P016,2,431.8,RJ
ORD02279,2023-12-08,C044,P004,4,445.75,RR
ORD02280,2023-05-10,C027,P009,1,278.32,MS
ORD02281,2024-12-27,C024,P013,4,316.38,PA
ORD02282,2023-06-21,C020,P020,4,292.97,TO
ORD02283,2024-09-05,C032,P008,2,17.85,AL
ORD02284,2023-07-28,C035,P011,3,272.41,MT
ORD02285,2023-12-20,C013,P009,4,28.54,RJ
ORD02286,2024-04-15,C048,P018,1,231.03,AM
ORD02287,2023-04-26,C043,P020,2,32.39,AC
ORD02288,2023-09-21,C020,P003,3,233.13,SP
ORD02289,2024-10-23,C048,P018,1,159.33,PB
ORD02290,2024-03-17,C002,P019,4,389.22,PA
ORD02291,2024-07-01,C004,P009,1,244.76,GO
ORD02292,2024-03-28,C027,P018,4,260.93,RJ
ORD02293,2024-04-21,C025,P016,4,452.81,MT
ORD02294,2023-10-14,C004,P014,4,246.33,RS
ORD02295,2023-10-30,C032,P019,4,86.62,AL
ORD02296,2023-11-07,C017,P015,4,65.16,SC
ORD02297,2023-07-27,C001,P004,2,159.85,BA
ORD02298,2024-09-09,C033,P012,4,140.03,PI
ORD02299,2024-03-21,C030,P007,3,411.06,RO
ORD02300,2024-10-31,C005,P011,4,381.85,PR
ORD02301,2024-09-24,C012,P007,2,38.73,MS
ORD02302,2023-02-24,C038,P020,1,108.49,CE
ORD02303,2023-01-12,C032,P003,3,229.92,MT
ORD02304,2024-10-18,C038,P004,1,52.73,BA
ORD02305,2024-02-04,C017,P002,1,91.45,RO
ORD02306,2024-10-09,C045,P020,3,455.14,SC
ORD02307,2024-05-29,C040,P015,2,275.19,TO
ORD02308,2024-10-17,C032,P020,4,400.36,BA
ORD02309,2024-06-25,C024,P012,4,171.97,PE
ORD02310,2023-08-25,C012,P017,4,193.65,PI
ORD02311,2023-10-06,C047,P018,1,430.59,GO
ORD02312,2023-12-14,C031,P008,3,332.02,MT
ORD02313,2024-09-18,C019,P008,4,342.41,ES
ORD02314,2023-04-14,C029,P005,4,323.08,MS
ORD02315,2024-09-21,C021,P009,2,275.16,RN
ORD02316,2024-05-31,C026,P020,2,495.65,AC
ORD02317,2023-09-05,C028,P020,1,448.16,PR
ORD02318,2023-12-30,C017,P005,3,358.34,ES
ORD02319,2023-11-17,C009,P010,2,342.3,PE
ORD02320,2024-09-24,C021,P001,3,51.29,GO
ORD02321,2023-10-13,C050,P004,2,247.74,MA
ORD02322,2023-05-29,C034,P016,3,253.04,GO
ORD02323,2023-03-25,C011,P018,3,35.45,RS
ORD02324,2024-02-10,C020,P012,3,380.24,AP
ORD02325,2024-03-31,C049,P020,1,10.96,AC
ORD02326,2023-06-10,C050,P015,2,218.35,PI
ORD02327,2024-04-04,C047,P018,2,452.59,RS
ORD02328,2024-07-03,C039,P005,4,176.78,PI
ORD02329,2024-05-14,C016,P014,4,295.5,CE
ORD02330,2024-05-23,C029,P007,1,160.9,MS
ORD02331,2024-10-15,C001,P011,2,97.7,TO
ORD02332,2024-04-25,C018,P015,4,367.71,RJ
ORD02333,2024-10-24,C022,P011,2,110.24,MG
ORD02334,2023-04-24,C008,P007,4,45.38,RR
ORD02335,2024-07-31,C007,P020,1,223.21,SE
ORD02336,2023-12-27,C025,P020,4,357.35,MA
ORD02337,2023-12-07,C030,P004,1,294.2,SP
ORD02338,2024-03-24,C034,P001,1,129.76,AC
ORD02339,2023-06-29,C044,P002,3,410.7,RJ
ORD02340,2024-12-02,C048,P004,1,57.58,PR
ORD02341,2024-02-11,C041,P005,3,338.46,SE
ORD02342,2024-10-27,C011,P002,2,307.27,AM
ORD02343,2023-07-15,C015,P002,1,450.47,RO
ORD02344,2024-04-10,C035,P018,1,268.19,AP
ORD02345,2023-11-07,C023,P014,1,411.3,AM
ORD02346,2023-09-19,C045,P003,4,115.49,MT
ORD02347,2024-02-23,C021,P018,1,277.2,SE
ORD02348,2024-02-10,C028,P010,2,270.99,BA
ORD02349,2023-05-23,C013,P006,3,154.71,PB
ORD02350,2023-12-08,C034,P002,2,12.49,AM
ORD02351,2023-11-12,C038,P020,3,374.68,RJ
ORD02352,2023-04-11,C006,P011,2,204.37,RR
ORD02353,2023-09-01,C044,P018,4,157.05,SC
ORD02354,2024-05-04,C004,P014,2,105.1,AL
ORD02355,2023-01-12,C005,P020,2,427.34,MA
ORD02356,2023-08-27,C040,P013,1,173.6,MT
ORD02357,2024-07-14,C006,P007,4,109.94,PB
ORD02358,2023-02-11,C021,P020,4,266.49,RO
ORD02359,2024-11-08,C028,P010,1,393.11,GO
ORD02360,2024-08-16,C003,P019,3,305.21,PE
ORD02361,2024-03-04,C023,P013,2,480.49,SC
ORD02362,2023-06-07,C008,P002,1,478.82,CE
ORD02363,2023-08-04,C019,P020,4,452.16,AM
ORD02364,2024-10-31,C011,P012,2,286.93,RO
ORD02365,2024-04-06,C050,P008,2,386.45,MG
ORD02366,2023-05-14,C010,P018,3,151.37,SE
ORD02367,2023-03-08,C028,P002,3,291.93,GO
ORD02368,2023-01-07,C020,P016,2,42.58,RS
ORD02369,2024-06-09,C044,P008,2,139.08,BA
ORD02370,2023-03-14,C028,P016,2,169.42,RJ
ORD02371,2024-02-03,C029,P008,3,187.01,SP
ORD02372,2024-02-09,C008,P013,3,88.9,RJ
ORD02373,2024-11-05,C019,P006,1,50.8,RS
ORD02374,2024-07-31,C048,P001,3,293.4,PE
ORD02375,2023-05-10,C021,P002,4,250.75,SE
ORD02376,2024-04-10,C018,P007,4,296.42,DF
ORD02377,2023-07-25,C009,P013,2,73.36,SC
ORD02378,2023-09-23,C004,P004,2,474.37,MS
ORD02379,2024-06-20,C041,P009,3,212.54,PR
ORD02380,2023-09-10,C025,P019,4,230.24,MG
ORD02381,2023-10-16,C034,P020,1,278.01,ES
ORD02382,2023-06-13,C009,P003,3,348.16,SE
ORD02383,2023-04-05,C009,P002,3,198.58,MS
ORD02384,2023-04-20,C018,P016,4,80.14,PE
ORD02385,2023-12-02,C011,P010,2,393.73,SE
ORD02386,2023-08-26,C013,P012,2,137.67,SE
ORD02387,2024-01-16,C038,P018,4,227.0,PR
ORD02388,2024-03-11,C009,P002,4,319.84,PR
ORD02389,2024-04-27,C016,P014,1,483.03,MA
ORD02390,2023-01-25,C004,P012,4,26.46,AC
ORD02391,2024-10-14,C034,P020,2,264.25,RR
ORD02392,2023-04-27,C007,P008,4,468.7,PE
ORD02393,2024-04-26,C015,P007,4,135.02,BA
ORD02394,2024-01-27,C038,P013,1,65.03,AM
ORD02395,2024-06-20,C011,P015,3,302.45,AP
ORD02396,2023-03-20,C032,P014,1,84.57,AC
ORD02397,2024-08-02,C027,P005,4,440.65,ES
ORD02398,2023-06-22,C030,P008,3,364.35,RJ
ORD02399,2023-01-12,C017,P018,4,69.3,SE
ORD02400,2023-05-08,C036,P005,3,292.95,AM
ORD02401,2024-08-30,C019,P009,4,23.29,PA
ORD02402,2023-04-02,C007,P010,2,424.13,RN
ORD02403,2024-10-14,C043,P017,3,110.66,AC
ORD02404,2024-06-26,C045,P003,3,368.59,PE
ORD02405,2024-06-15,C021,P001,1,62.1,AM
ORD02406,2024-10-19,C028,P007,2,241.49,CE
ORD02407,2024-03-22,C003,P015,2,465.32,TO
ORD02408,2024-01-25,C014,P019,2,46.49,PA
ORD02409,2024-11-02,C002,P008,4,154.73,MG
ORD02410,2023-02-12,C029,P011,4,393.49,RO
ORD02411,2023-09-11,C018,P002,3,237.05,AM
ORD02412,2023-05-10,C037,P020,4,328.65,RO
ORD02413,2023-03-01,C045,P002,4,407.88,MT
ORD02414,2024-10-24,C045,P011,3,394.18,PI
ORD02415,2024-04-11,C024,P020,1,203.73,TO
ORD02416,2023-10-14,C046,P017,4,221.01,PR
ORD02417,2024-05-31,C012,P010,2,289.85,AM
ORD02418,2024-04-11,C045,P005,2,70.15,RN
ORD02419,2023-12-11,C032,P003,4,436.07,MA
ORD02420,2024-10-03,C018,P009,4,55.81,PB
ORD02421,2024-01-17,C013,P020,3,100.56,PA
ORD02422,2024-11-20,C004,P002,4,472.95,PA
ORD02423,2023-09-10,C023,P019,1,148.1,PB
ORD02424,2023-02-25,C010,P017,3,129.67,RS
ORD02425,2024-04-07,C005,P012,2,218.42,PE
ORD02426,2024-04-01,C050,P020,3,364.9,RJ
ORD02427,2023-03-24,C040,P009,4,189.45,AP
ORD02428,2023-04-09,C014,P004,4,438.62,RN
ORD02429,2023-05-29,C034,P018,1,83.19,AP
ORD02430,2023-11-25,C028,P016,1,67.79,RO
ORD02431,2023-06-05,C008,P010,3,47.93,AL
ORD02432,2023-07-09,C016,P012,2,156.2,BA
ORD02433,2024-05-08,C031,P011,3,107.78,CE
ORD02434,2023-09-20,C007,P005,3,236.05,GO
ORD02435,2023-03-21,C003,P020,1,497.89,MA
ORD02436,2024-02-04,C029,P011,3,435.59,AC
ORD02437,2024-08-31,C036,P016,1,448.53,AP
ORD02438,2023-09-17,C039,P015,1,417.06,TO
ORD02439,2024-09-06,C004,P006,3,143.14,RR
ORD02440,2024-07-05,C009,P013,1,120.9,SC
ORD02441,2023-04-11,C017,P016,4,368.73,BA
ORD02442,2023-12-25,C049,P003,4,303.49,GO
ORD02443,2024-01-15,C020,P018,3,111.0,SE
ORD02444,2023-08-09,C014,P001,2,484.0,SC
ORD02445,2024-02-24,C046,P017,2,217.86,AC
ORD02446,2023-05-04,C029,P020,4,409.07,PE
ORD02447,2024-02-26,C013,P006,1,46.17,ES
ORD02448,2023-08-19,C036,P009,2,27.23,PA
ORD02449,2024-11-20,C045,P004,2,233.34,PR
ORD02450,2023-03-04,C017,P007,3,68.5,GO
ORD02451,2024-04-29,C047,P011,3,489.84,SP
ORD02452,2024-09-19,C050,P003,2,407.89,PR
ORD02453,2024-12-03,C043,P016,2,232.5,PR
ORD02454,2024-07-27,C004,P006,4,489.96,PR
ORD02455,2024-04-27,C020,P007,3,126.75,TO
ORD02456,2024-06-02,C011,P012,3,342.7,CE
ORD02457,2023-06-04,C042,P007,2,18.59,DF
ORD02458,2023-04-02,C022,P019,4,192.41,BA
ORD02459,2024-06-09,C045,P016,1,48.87,SE
ORD02460,2024-03-30,C008,P018,3,190.01,AM
ORD02461,2024-08-20,C028,P010,3,196.49,PA
ORD02462,2024-10-06,C045,P001,2,193.83,SC
ORD02463,2024-05-24,C041,P008,2,213.07,RJ
ORD02464,2023-07-02,C030,P003,1,312.26,MT
ORD02465,2024-01-21,C033,P016,3,102.82,DF
ORD02466,2024-07-27,C033,P003,4,124.85,CE
ORD02467,2024-12-31,C047,P002,4,326.26,MA
ORD02468,2024-02-09,C036,P012,2,238.46,SC
ORD02469,2023-09-03,C027,P008,4,89.34,RO
ORD02470,2024-08-13,C020,P019,4,395.75,PI
ORD02471,2024-10-22,C033,P018,2,466.13,BA
ORD02472,2024-10-11,C025,P020,1,238.01,AM
ORD02473,2024-04-15,C044,P015,1,310.87,AP
