Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Price,State
ORD04002,2024-12-28,C027,P002,2,390.68,SP
ORD04003,2023-06-19,C016,P015,2,273.78,RJ
ORD04004,2023-11-18,C018,P011,3,235.86,AC
ORD04005,2024-07-20,C025,P014,1,117.49,CE
ORD04006,2024-03-31,C048,P014,4,48.63,PI
ORD04007,2024-08-25,C001,P003,1,241.01,PE
ORD04008,2024-09-04,C008,P016,2,435.51,PA
ORD04009,2023-06-04,C021,P014,4,39.08,RN
ORD04010,2023-12-15,C034,P010,2,494.66,MG
ORD04011,2024-03-26,C024,P008,2,474.03,PB
ORD04012,2024-10-14,C037,P012,1,323.96,SP
ORD04013,2023-06-22,C026,P005,3,457.96,ES
ORD04014,2023-01-10,C047,P013,2,281.23,RJ
ORD04015,2023-09-22,C014,P012,2,208.25,ES
ORD04016,2024-03-13,C029,P003,2,290.13,RO
ORD04017,2023-09-04,C030,P017,1,439.51,RS
ORD04018,2024-10-28,C003,P020,4,479.19,PE
ORD04019,2024-06-29,C007,P005,1,420.66,GO
ORD04020,2024-05-13,C036,P006,4,98.04,PI
ORD04021,2023-05-09,C011,P013,3,299.95,GO
ORD04022,2024-11-02,C032,P006,2,227.93,RS
ORD04023,2024-08-23,C012,P013,2,245.82,AP
ORD04024,2024-08-27,C015,P015,1,219.84,SE
ORD04025,2023-11-23,C038,P002,1,43.1,PR
ORD04026,2024-02-08,C024,P011,4,424.49,DF
ORD04027,2024-09-20,C001,P016,2,489.4,PE
ORD04028,2024-08-28,C018,P018,4,112.77,RS
ORD04029,2024-11-05,C046,P002,2,314.76,RS
ORD04030,2024-09-02,C007,P010,2,272.92,PA
ORD04031,2024-09-16,C042,P013,1,449.28,MT
ORD04032,2023-12-25,C041,P008,2,355.01,PA
ORD04033,2024-08-25,C002,P007,3,377.33,DF
ORD04034,2024-12-18,C040,P016,1,476.43,SC
ORD04035,2023-01-17,C031,P017,3,335.1,PR
ORD04036,2023-10-01,C033,P009,3,232.24,SC
ORD04037,2024-11-15,C030,P008,4,35.43,AC
ORD04038,2023-04-26,C031,P020,4,454.12,RN
ORD04039,2024-11-23,C034,P005,4,298.97,RO
ORD04040,2023-04-01,C007,P005,1,344.34,MA
ORD04041,2023-03-23,C025,P013,2,257.6,MT
ORD04042,2023-11-20,C016,P016,3,202.88,PB
ORD04043,2023-04-24,C022,P011,4,256.9,PI
ORD04044,2023-02-27,C036,P015,4,33.77,PR
ORD04045,2023-06-03,C027,P017,2,400.98,RR
ORD04046,2024-02-08,C017,P015,4,87.41,SP
ORD04047,2024-09-19,C004,P012,3,173.0,PA
ORD04048,2023-09-23,C035,P004,1,52.63,SE
ORD04049,2023-11-11,C041,P004,4,411.77,RS
ORD04050,2024-12-15,C022,P016,2,92.49,BA
ORD04051,2023-02-10,C047,P015,3,205.47,PB
ORD04052,2023-04-15,C035,P008,3,213.58,MS
ORD04053,2023-07-12,C044,P020,1,165.05,RS
ORD04054,2024-02-05,C015,P008,3,431.46,SP
ORD04055,2023-10-05,C040,P011,1,388.17,RS
ORD04056,2023-12-20,C044,P017,3,374.4,PR
ORD04057,2025-01-02,C021,P003,2,120.31,RN
ORD04058,2024-08-02,C013,P007,1,102.86,MT
ORD04059,2024-12-09,C047,P012,3,130.83,SC
ORD04060,2023-09-13,C011,P001,3,199.22,RN
ORD04061,2024-10-12,C049,P011,4,244.59,PR
ORD04062,2024-10-22,C027,P005,2,132.59,ES
ORD04063,2023-04-09,C031,P006,4,234.3,RR
ORD04064,2024-08-10,C044,P014,4,100.35,ES
ORD04065,2023-10-09,C032,P017,3,141.79,AL
ORD04066,2024-02-07,C030,P003,1,137.76,TO
ORD04067,2023-04-19,C018,P004,3,366.29,AM
ORD04068,2024-11-30,C016,P001,3,234.66,AP
ORD04069,2023-07-18,C035,P004,2,311.46,RR
ORD04070,2023-10-30,C009,P014,2,337.96,GO
ORD04071,2023-11-23,C039,P007,3,43.57,PR
ORD04072,2023-06-03,C037,P007,2,399.47,MG
ORD04073,2024-07-05,C010,P001,4,149.15,MG
ORD04074,2024-10-06,C012,P002,3,259.78,CE
ORD04075,2024-02-09,C008,P003,4,175.81,TO
ORD04076,2024-04-06,C003,P018,3,389.06,RN
ORD04077,2023-05-12,C019,P011,4,121.85,SE
ORD04078,2023-03-25,C011,P012,1,482.24,AM
ORD04079,2024-02-03,C008,P014,3,206.06,RJ
ORD04080,2024-09-19,C026,P009,1,358.7,RO
ORD04081,2023-04-19,C045,P010,1,324.31,MS
ORD04082,2023-08-09,C023,P013,3,373.87,AP
ORD04083,2024-07-06,C010,P003,2,280.02,RS
ORD04084,2024-01-03,C018,P009,3,198.06,BA
ORD04085,2023-05-27,C012,P002,3,98.0,BA
ORD04086,2023-04-22,C039,P008,2,264.53,MT
ORD04087,2024-09-06,C026,P007,4,39.82,RR
ORD04088,2024-07-11,C011,P009,2,38.82,PA
ORD04089,2024-05-08,C010,P013,4,310.56,RS
ORD04090,2024-05-19,C003,P007,1,245.44,PE
ORD04091,2024-04-19,C007,P007,3,257.99,DF
ORD04092,2023-09-28,C004,P001,2,166.16,DF
ORD04093,2024-02-25,C040,P002,2,397.38,SE
ORD04094,2024-12-07,C008,P017,4,108.58,AP
ORD04095,2024-01-02,C038,P010,1,297.2,CE
ORD04096,2023-10-07,C013,P015,3,431.63,PA
ORD04097,2023-10-10,C012,P016,2,418.69,RS
ORD04098,2023-02-09,C035,P013,4,24.03,PE
ORD04099,2023-07-08,C038,P008,1,146.7,DF
ORD04100,2023-06-13,C043,P009,1,360.22,RN
ORD04101,2024-06-19,C036,P001,4,372.97,AL
ORD04102,2024-06-19,C047,P004,1,246.55,PI
ORD04103,2023-01-04,C002,P018,4,109.21,ES
ORD04104,2023-10-17,C015,P001,4,146.71,MG
ORD04105,2024-03-08,C049,P003,4,402.47,RJ
ORD04106,2024-04-15,C034,P010,1,104.16,CE
ORD04107,2023-06-30,C039,P002,3,471.73,SC
ORD04108,2023-09-05,C026,P018,3,255.43,RR
ORD04109,2024-09-19,C048,P002,2,148.88,RJ
ORD04110,2023-10-06,C005,P013,4,200.91,SP
ORD04111,2024-08-03,C048,P009,2,135.69,TO
ORD04112,2023-09-11,C025,P002,2,198.32,PI
ORD04113,2023-06-30,C034,P002,2,74.09,SC
ORD04114,2024-11-11,C047,P005,4,413.35,DF
ORD04115,2024-05-23,C004,P014,2,482.19,SE
ORD04116,2024-11-30,C034,P003,4,332.98,AL
ORD04117,2024-07-19,C027,P014,1,406.2,RS
ORD04118,2023-11-22,C042,P001,4,121.76,BA
ORD04119,2023-12-23,C029,P009,4,40.75,MA
ORD04120,2024-10-11,C005,P016,4,317.28,PI
ORD04121,2024-11-10,C018,P017,3,410.61,ES
ORD04122,2024-01-26,C004,P008,1,418.83,MT
ORD04123,2024-09-06,C001,P015,4,271.05,PR
ORD04124,2023-03-26,C050,P008,3,314.83,AL
ORD04125,2023-11-13,C020,P007,4,190.44,RR
ORD04126,2023-07-31,C006,P009,1,417.03,RO
ORD04127,2024-05-29,C020,P002,1,351.83,RR
ORD04128,2024-01-19,C020,P010,2,101.08,GO
ORD04129,2024-11-21,C046,P005,3,146.92,RS
ORD04130,2023-12-08,C027,P016,4,84.41,RR
ORD04131,2023-02-07,C026,P001,4,257.8,TO
ORD04132,2024-05-25,C032,P006,3,109.1,TO
ORD04133,2024-02-24,C010,P010,3,87.8,PA
ORD04134,2023-06-18,C018,P010,2,88.61,RN
ORD04135,2023-12-09,C041,P019,2,140.28,RN
ORD04136,2023-11-02,C012,P013,2,406.42,SE
ORD04137,2024-06-25,C010,P019,2,469.76,GO
ORD04138,2024-12-02,C024,P003,1,497.97,DF
ORD04139,2024-06-20,C024,P013,3,29.74,SC
ORD04140,2023-04-22,C038,P004,2,288.76,GO
ORD04141,2024-02-15,C046,P008,4,140.56,MT
ORD04142,2023-07-25,C025,P012,4,494.57,DF
ORD04143,2023-07-04,C008,P017,2,492.32,BA
ORD04144,2024-01-17,C014,P001,2,467.71,AM
ORD04145,2024-05-10,C043,P002,4,16.97,MT
ORD04146,2024-01-14,C031,P009,2,85.72,AM
ORD04147,2023-02-16,C024,P001,3,280.7,RR
ORD04148,2024-07-04,C016,P019,1,101.77,PE
ORD04149,2024-06-11,C020,P017,4,428.88,TO
ORD04150,2024-05-18,C038,P005,1,352.87,PE
ORD04151,2023-01-22,C047,P015,2,100.2,ES
ORD04152,2023-08-01,C015,P020,1,411.02,CE
ORD04153,2023-11-06,C014,P012,2,254.15,PE
ORD04154,2024-10-22,C012,P004,2,357.76,MT
ORD04155,2023-09-29,C034,P015,4,78.52,RS
ORD04156,2024-07-24,C008,P003,3,263.75,MS
ORD04157,2023-07-21,C019,P014,1,390.41,ES
ORD04158,2023-02-01,C046,P004,1,179.34,AC
ORD04159,2024-03-18,C005,P019,2,101.54,SE
ORD04160,2023-06-11,C027,P006,3,323.34,ES
ORD04161,2023-09-11,C041,P017,2,325.59,RJ
ORD04162,2024-06-04,C013,P018,4,110.13,SE
ORD04163,2024-10-12,C032,P008,4,43.98,SE
ORD04164,2024-04-24,C031,P019,3,91.56,RJ
ORD04165,2023-01-10,C041,P020,1,145.01,AM
ORD04166,2024-12-26,C046,P012,3,27.78,SC
ORD04167,2024-05-19,C037,P017,1,462.14,SE
ORD04168,2024-07-13,C002,P019,1,122.95,ES
ORD04169,2024-03-11,C007,P001,1,372.07,PI
ORD04170,2023-04-21,C048,P011,2,213.18,AL
ORD04171,2023-06-02,C011,P010,2,255.97,TO
ORD04172,2024-09-26,C011,P016,3,273.1,RS
ORD04173,2023-04-12,C023,P005,2,388.67,AC
ORD04174,2023-07-10,C031,P017,2,396.08,ES
ORD04175,2024-12-29,C044,P009,4,79.22,GO
ORD04176,2024-07-16,C045,P008,3,158.64,RN
ORD04177,2023-03-22,C008,P010,1,290.79,ES
ORD04178,2024-05-03,C032,P008,3,171.9,PB
ORD04179,2023-03-29,C048,P003,2,75.07,PA
ORD04180,2023-07-13,C021,P012,1,210.13,AL
ORD04181,2023-04-14,C031,P004,4,117.03,MT
ORD04182,2023-04-06,C001,P018,3,80.3,DF
ORD04183,2024-02-27,C013,P009,4,158.97,RS
ORD04184,2023-07-17,C011,P004,1,156.85,PA
ORD04185,2023-01-01,C029,P002,2,57.63,MA
ORD04186,2024-02-11,C004,P007,4,296.22,PA
ORD04187,2024-01-13,C036,P018,2,164.03,RJ
ORD04188,2023-06-16,C015,P002,3,94.91,RJ
ORD04189,2024-05-23,C003,P002,1,411.11,PE
ORD04190,2024-09-29,C029,P010,2,11.26,AC
ORD04191,2023-11-09,C021,P003,1,232.6,MT
ORD04192,2024-08-15,C002,P019,3,223.12,SC
ORD04193,2024-02-22,C006,P002,3,338.86,MA
ORD04194,2024-11-11,C031,P003,3,200.81,PR
ORD04195,2024-04-21,C024,P009,2,261.23,BA
ORD04196,2023-03-14,C040,P011,2,455.14,ES
ORD04197,2023-05-21,C017,P011,4,92.46,AM
ORD04198,2024-08-04,C005,P003,2,61.7,DF
ORD04199,2023-09-19,C002,P005,2,375.91,MA
ORD04200,2023-12-06,C012,P012,4,374.02,MT
ORD04201,2023-11-04,C005,P015,4,460.63,RS
ORD04202,2023-09-02,C042,P017,3,491.75,AM
ORD04203,2024-05-29,C041,P016,2,198.35,PB
ORD04204,2023-12-03,C020,P017,2,194.94,MT
ORD04205,2024-07-28,C008,P015,2,453.28,MG
ORD04206,2024-07-14,C001,P013,3,431.75,RS
ORD04207,2023-03-17,C006,P002,3,193.97,AM
ORD04208,2023-06-24,C011,P017,4,47.39,PR
ORD04209,2023-04-19,C003,P001,2,294.8,RJ
ORD04210,2023-07-02,C031,P010,1,141.66,ES
ORD04211,2023-07-11,C028,P004,1,455.21,RO
ORD04212,2023-03-06,C047,P010,4,405.0,PE
ORD04213,2024-04-18,C043,P012,4,451.48,MA
ORD04214,2023-04-10,C005,P003,2,49.65,RO
ORD04215,2024-06-27,C026,P001,4,433.66,SC
ORD04216,2023-05-08,C016,P019,4,300.61,PR
ORD04217,2024-03-27,C031,P001,2,115.56,AM
ORD04218,2024-01-04,C028,P019,2,157.62,PI
ORD04219,2023-02-12,C007,P004,3,233.75,RN
ORD04220,2024-02-23,C038,P013,4,317.55,SP
ORD04221,2024-05-02,C009,P014,1,124.04,DF
ORD04222,2023-03-19,C039,P014,3,111.45,MA
ORD04223,2023-09-27,C035,P003,1,447.16,MG
ORD04224,2024-11-04,C043,P019,4,424.16,PR
ORD04225,2024-12-01,C027,P011,3,385.72,RR
ORD04226,2024-12-28,C012,P009,3,382.84,PA
ORD04227,2023-11-11,C025,P006,2,385.33,MG
ORD04228,2023-06-17,C043,P004,4,462.81,AL
ORD04229,2023-12-05,C029,P005,2,423.42,AP
ORD04230,2023-07-12,C031,P009,4,200.4,RR
ORD04231,2024-03-28,C034,P001,4,240.94,RS
ORD04232,2023-10-10,C033,P015,4,306.24,ES
ORD04233,2023-12-02,C027,P011,4,243.04,DF
ORD04234,2024-01-25,C002,P001,2,155.5,AM
ORD04235,2024-06-08,C014,P017,4,431.96,TO
ORD04236,2023-08-28,C013,P015,4,403.69,AM
ORD04237,2024-04-27,C024,P014,3,201.03,SC
ORD04238,2024-10-20,C005,P009,2,66.19,PR
ORD04239,2024-12-16,C034,P004,3,12.39,PR
ORD04240,2024-08-14,C023,P009,3,55.3,GO
ORD04241,2024-07-08,C019,P005,4,85.82,ES
ORD04242,2024-04-02,C030,P003,2,332.32,PA
ORD04243,2023-03-30,C049,P018,2,117.61,RS
ORD04244,2024-10-21,C043,P009,4,321.06,PE
ORD04245,2023-04-05,C016,P004,3,170.88,CE
ORD04246,2024-03-27,C050,P007,4,448.58,AP
ORD04247,2024-03-03,C040,P001,1,239.85,RN
ORD04248,2023-05-31,C034,P016,1,339.7,MG
ORD04249,2024-05-28,C049,P006,4,235.86,MA
ORD04250,2024-01-11,C011,P006,4,457.14,AC
ORD04251,2023-01-22,C014,P014,3,346.83,RS
ORD04252,2023-11-09,C048,P005,2,324.66,SC
ORD04253,2024-06-02,C047,P011,2,300.23,PI
ORD04254,2023-07-25,C015,P001,4,494.42,CE
ORD04255,2024-01-10,C035,P020,4,345.53,TO
ORD04256,2024-03-26,C007,P010,4,379.53,MA
ORD04257,2024-09-17,C029,P001,2,50.04,ES
ORD04258,2024-08-17,C044,P004,4,408.97,ES
ORD04259,2023-06-28,C022,P008,3,302.39,PA
ORD04260,2023-07-29,C023,P001,2,174.96,PB
ORD04261,2024-05-14,C024,P008,1,295.03,DF
ORD04262,2024-04-08,C035,P014,1,316.52,MT
ORD04263,2023-05-04,C010,P017,4,137.49,SP
ORD04264,2023-04-23,C008,P009,4,224.16,RR
ORD04265,2023-01-12,C048,P006,2,363.46,SE
ORD04266,2023-05-06,C048,P001,3,120.67,RO
ORD04267,2024-07-18,C012,P009,1,419.7,CE
ORD04268,2023-11-27,C029,P001,4,47.99,RN
ORD04269,2023-10-10,C029,P014,2,294.8,SC
ORD04270,2023-05-20,C023,P011,4,196.05,MT
ORD04271,2024-02-05,C026,P008,2,36.12,PB
ORD04272,2023-04-07,C037,P012,1,389.5,PI
ORD04273,2024-05-31,C032,P006,3,277.81,MA
ORD04274,2024-07-22,C038,P017,3,360.51,PI
ORD04275,2023-03-10,C006,P011,1,196.26,PA
ORD04276,2023-04-28,C008,P010,3,431.21,GO
ORD04277,2023-02-28,C017,P008,2,51.02,SC
ORD04278,2023-02-02,C012,P012,3,124.34,BA
ORD04279,2023-11-14,C022,P004,4,399.36,RJ
ORD04280,2023-02-19,C014,P013,1,477.79,RN
ORD04281,2024-05-03,C034,P003,1,424.76,RJ
ORD04282,2023-01-19,C019,P020,4,123.12,PB
ORD04283,2024-12-26,C006,P004,1,180.78,RS
ORD04284,2023-07-16,C018,P008,2,385.09,ES
ORD04285,2024-03-25,C036,P005,2,473.67,RJ
ORD04286,2024-07-12,C037,P002,2,151.73,TO
ORD04287,2024-11-09,C038,P008,4,199.31,AM
ORD04288,2024-03-27,C015,P005,1,21.21,SP
ORD04289,2023-10-16,C038,P016,3,257.16,RN
ORD04290,2023-05-21,C040,P015,4,53.2,RS
ORD04291,2023-03-25,C009,P019,2,51.94,AM
ORD04292,2024-11-24,C006,P013,1,383.04,CE
ORD04293,2024-01-26,C002,P011,1,178.52,RO
ORD04294,2024-08-13,C016,P016,4,468.46,CE
ORD04295,2023-08-03,C001,P018,2,360.88,BA
ORD04296,2024-06-09,C030,P015,4,154.43,DF
ORD04297,2023-08-03,C048,P006,4,344.12,MG
ORD04298,2024-02-07,C033,P008,3,434.14,PB
ORD04299,2023-05-08,C001,P004,2,223.66,RJ
ORD04300,2024-04-21,C039,P016,3,285.27,SC
ORD04301,2024-02-08,C016,P011,4,116.57,AP
ORD04302,2023-01-29,C017,P020,4,207.08,PR
ORD04303,2023-12-04,C048,P002,1,293.73,PA
ORD04304,2024-12-14,C048,P004,1,311.58,AP
ORD04305,2023-12-27,C038,P014,1,362.82,AM
ORD04306,2024-07-22,C018,P011,3,479.1,PI
ORD04307,2024-01-27,C022,P004,4,420.88,PR
ORD04308,2023-08-06,C022,P003,2,427.28,RO
ORD04309,2024-07-27,C035,P005,4,283.18,ES
ORD04310,2024-10-30,C031,P006,2,80.65,MA
ORD04311,2023-07-21,C040,P009,3,321.39,MT
ORD04312,2023-01-17,C027,P004,2,209.07,PB
ORD04313,2023-11-18,C036,P007,3,25.6,MT
ORD04314,2024-06-01,C004,P013,2,105.48,GO
ORD04315,2024-07-23,C049,P010,2,381.95,RN
ORD04316,2023-11-21,C005,P012,3,319.19,AM
ORD04317,2024-02-16,C025,P010,2,489.43,AC
ORD04318,2023-11-14,C031,P011,4,462.49,SP
ORD04319,2024-11-11,C014,P011,1,301.19,PI
ORD04320,2023-03-23,C030,P006,1,85.92,AM
ORD04321,2024-04-18,C047,P006,3,174.81,DF
ORD04322,2024-04-12,C012,P020,2,124.18,PA
ORD04323,2024-02-29,C027,P006,3,240.55,ES
ORD04324,2024-12-31,C045,P012,3,402.28,SE
ORD04325,2024-11-19,C024,P014,2,412.71,PI
ORD04326,2023-07-23,C030,P018,1,97.25,CE
ORD04327,2024-08-05,C018,P019,4,279.05,PE
ORD04328,2024-01-22,C014,P010,1,341.6,SE
ORD04329,2023-04-08,C019,P010,2,204.35,DF
ORD04330,2023-12-11,C022,P007,1,453.66,PI
ORD04331,2023-07-27,C026,P010,3,185.92,CE
ORD04332,2024-05-28,C007,P014,3,250.17,SE
ORD04333,2024-09-27,C028,P005,3,297.55,RJ
ORD04334,2024-08-08,C038,P011,4,219.4,TO
ORD04335,2023-06-15,C005,P007,1,482.18,GO
ORD04336,2023-01-22,C036,P020,2,382.63,AM
ORD04337,2023-06-03,C018,P018,4,416.25,MG
ORD04338,2024-03-14,C014,P011,2,378.79,AL
ORD04339,2023-10-22,C048,P020,3,298.17,PA
ORD04340,2023-08-07,C023,P003,3,23.8,PI
ORD04341,2024-10-30,C014,P007,3,384.72,SC
ORD04342,2024-05-09,C032,P004,1,310.22,PI
ORD04343,2023-08-18,C005,P019,2,49.56,MA
ORD04344,2023-01-20,C022,P018,2,68.11,AL
ORD04345,2024-07-06,C028,P011,4,245.78,MT
ORD04346,2023-05-28,C043,P014,1,427.89,RR
ORD04347,2023-04-18,C012,P010,2,281.34,AC
ORD04348,2024-02-07,C018,P014,4,460.61,PE
ORD04349,2024-08-18,C036,P004,4,409.67,RO
ORD04350,2024-04-27,C031,P012,4,319.08,TO
ORD04351,2024-01-02,C013,P012,4,163.55,SE
ORD04352,2024-02-18,C020,P002,3,427.84,SC
ORD04353,2023-11-05,C045,P006,2,333.0,MA
ORD04354,2023-05-14,C036,P005,4,280.86,ES
ORD04355,2024-12-19,C007,P019,4,255.31,RR
ORD04356,2023-10-10,C023,P015,4,114.28,RN
ORD04357,2023-03-14,C034,P010,2,17.71,RO
ORD04358,2024-04-25,C050,P007,1,361.09,SP
ORD04359,2023-12-18,C032,P019,2,460.61,RN
ORD04360,2024-07-13,C021,P008,3,99.99,PR
ORD04361,2023-11-22,C006,P015,1,468.01,SC
ORD04362,2024-03-18,C016,P004,1,45.24,SC
ORD04363,2023-04-10,C035,P013,1,280.71,RO
ORD04364,2023-02-28,C047,P005,3,66.62,RR
ORD04365,2024-05-22,C020,P011,2,445.66,PE
ORD04366,2023-09-15,C042,P016,4,60.59,AL
ORD04367,2024-02-17,C041,P020,1,133.02,SE
ORD04368,2024-03-27,C011,P018,3,404.91,MA
ORD04369,2023-03-06,C032,P015,3,347.36,BA
ORD04370,2024-08-17,C014,P001,3,200.18,AM
ORD04371,2023-06-03,C024,P008,4,420.02,BA
ORD04372,2023-09-23,C044,P004,2,321.49,RS
ORD04373,2023-03-20,C039,P009,3,137.29,SE
ORD04374,2023-11-11,C043,P019,2,372.73,PB
ORD04375,2024-10-23,C031,P007,1,173.2,AP
ORD04376,2024-07-13,C017,P015,4,409.71,PB
ORD04377,2023-09-05,C025,P003,1,392.98,PB
ORD04378,2024-09-01,C009,P012,2,161.17,RO
ORD04379,2024-02-18,C022,P002,4,60.79,AC
ORD04380,2023-01-25,C045,P019,3,412.19,RN
ORD04381,2023-10-11,C048,P007,1,188.58,SE
ORD04382,2024-03-24,C035,P011,2,169.41,MA
ORD04383,2023-10-28,C037,P019,3,18.91,RN
ORD04384,2023-03-09,C017,P008,1,365.68,PR
ORD04385,2023-01-07,C028,P013,2,144.29,SP
ORD04386,2023-05-17,C001,P009,3,223.58,AC
ORD04387,2023-06-13,C009,P002,3,450.9,MS
ORD04388,2023-03-24,C049,P018,4,71.4,GO
ORD04389,2024-10-11,C013,P015,3,28.64,SC
ORD04390,2024-02-24,C047,P011,2,284.65,SE
ORD04391,2023-03-14,C032,P015,2,352.93,MT
ORD04392,2023-08-25,C028,P018,3,268.8,PI
ORD04393,2023-02-15,C031,P014,3,176.39,AL
ORD04394,2024-09-09,C008,P019,3,187.1,RN
ORD04395,2023-09-19,C008,P013,4,83.33,RO
ORD04396,2023-06-25,C034,P016,3,162.74,RJ
ORD04397,2023-06-15,C023,P002,4,381.85,SP
ORD04398,2024-10-18,C010,P002,3,254.58,DF
ORD04399,2024-01-05,C037,P017,4,446.47,AC
ORD04400,2023-02-23,C048,P020,3,92.32,SE
ORD04401,2024-11-20,C025,P018,4,226.79,AM
ORD04402,2024-02-23,C033,P010,1,353.79,AP
ORD04403,2024-05-21,C045,P012,3,143.42,AM
ORD04404,2023-12-07,C004,P003,4,140.75,MT
ORD04405,2023-05-07,C007,P006,4,61.74,RO
ORD04406,2024-02-13,C033,P020,2,447.54,RJ
ORD04407,2024-01-02,C002,P005,2,94.54,GO
ORD04408,2023-09-28,C048,P008,2,485.36,MA
ORD04409,2024-10-05,C046,P018,2,229.93,GO
ORD04410,2024-08-27,C032,P016,1,491.07,RN
ORD04411,2024-01-14,C005,P014,4,29.77,GO
ORD04412,2023-03-14,C046,P006,1,287.88,PI
ORD04413,2023-09-05,C017,P011,2,348.51,MG
ORD04414,2023-02-12,C012,P006,2,263.01,SP
ORD04415,2024-01-12,C012,P005,2,289.35,AM
ORD04416,2023-02-10,C035,P015,2,273.82,MA
ORD04417,2023-06-19,C021,P006,2,83.23,AM
ORD04418,2023-07-31,C021,P016,1,270.63,MT
ORD04419,2024-05-07,C002,P018,1,275.45,MA
ORD04420,2024-11-10,C021,P001,4,184.23,RJ
ORD04421,2023-02-08,C015,P003,1,307.67,PI
ORD04422,2024-01-04,C011,P020,3,211.83,MG
ORD04423,2023-05-31,C010,P003,2,380.03,SC
ORD04424,2023-04-21,C018,P007,4,28.72,BA
ORD04425,2024-04-24,C023,P014,2,14.88,SE
ORD04426,2024-03-11,C031,P018,3,266.72,MT
ORD04427,2023-02-16,C026,P015,2,494.72,CE
ORD04428,2024-07-28,C002,P013,3,228.28,RJ
ORD04429,2024-01-01,C039,P019,3,15.82,RN
ORD04430,2023-03-10,C007,P002,4,165.38,AL
ORD04431,2023-10-26,C024,P007,3,238.95,RJ
ORD04432,2023-10-23,C039,P013,3,451.55,SE
ORD04433,2023-07-22,C032,P004,2,69.43,BA
ORD04434,2023-03-02,C026,P006,4,462.95,MT
ORD04435,2023-11-10,C023,P018,4,470.68,MT
ORD04436,2023-06-10,C014,P019,3,324.07,MG
ORD04437,2023-11-27,C029,P015,2,120.34,RN
ORD04438,2024-06-11,C025,P003,4,272.99,MA
ORD04439,2023-12-04,C031,P020,3,410.16,MA
ORD04440,2024-08-28,C002,P017,1,185.44,AL
ORD04441,2023-10-31,C002,P016,2,453.6,PI
ORD04442,2024-05-17,C023,P013,3,52.59,RO
ORD04443,2024-10-11,C047,P020,4,160.52,GO
ORD04444,2023-12-04,C011,P008,3,496.67,MG
ORD04445,2024-07-03,C029,P014,3,296.1,DF
ORD04446,2024-09-30,C042,P004,1,299.27,SC
ORD04447,2023-10-02,C035,P007,2,127.54,AM
ORD04448,2023-06-13,C049,P010,1,430.2,PR
ORD04449,2024-03-18,C009,P015,1,220.25,AL
ORD04450,2023-11-15,C032,P016,1,398.83,RR
ORD04451,2024-08-11,C030,P008,2,407.24,AC
ORD04452,2024-05-18,C015,P002,1,95.68,PE
ORD04453,2024-11-16,C014,P017,4,255.88,BA
ORD04454,2024-01-22,C017,P006,2,198.16,RJ
ORD04455,2024-08-25,C022,P016,4,85.87,RO
ORD04456,2024-11-21,C030,P002,2,70.46,AM
ORD04457,2024-05-08,C017,P018,4,32.44,DF
ORD04458,2024-05-04,C016,P011,3,353.96,AC
ORD04459,2024-12-21,C008,P012,1,393.25,CE
ORD04460,2023-03-14,C039,P005,4,240.98,AL
ORD04461,2024-05-23,C031,P002,4,286.32,RJ
ORD04462,2024-01-25,C012,P018,1,138.38,PB
ORD04463,2024-09-10,C033,P006,1,360.25,PR
ORD04464,2023-10-22,C012,P001,2,296.14,SE
ORD04465,2024-01-04,C025,P009,2,442.33,RS
ORD04466,2024-11-24,C038,P015,4,375.61,RO
ORD04467,2024-07-02,C048,P008,2,19.28,AC
ORD04468,2024-10-10,C018,P014,1,406.83,RS
ORD04469,2024-07-21,C019,P004,2,23.29,AP
ORD04470,2023-07-06,C003,P007,2,408.78,SP
ORD04471,2024-03-20,C035,P020,2,493.76,ES
ORD04472,2024-07-23,C005,P008,3,245.63,SE
ORD04473,2023-12-29,C035,P010,2,121.18,RJ
ORD04474,2023-05-03,C027,P018,4,14.69,RN
ORD04475,2023-07-07,C037,P018,1,83.64,MA
ORD04476,2024-11-10,C046,P019,2,256.85,PB
ORD04477,2024-02-24,C021,P004,4,405.23,AM
ORD04478,2024-09-17,C016,P013,3,437.02,SP
ORD04479,2023-09-09,C028,P006,2,344.94,RN
ORD04480,2024-09-10,C025,P013,2,52.54,GO
ORD04481,2024-07-02,C033,P016,3,495.76,RN
ORD04482,2023-12-01,C017,P020,4,376.08,MG
ORD04483,2023-04-02,C043,P010,4,218.96,RO
ORD04484,2024-06-13,C030,P009,4,408.7,BA
ORD04485,2023-03-04,C041,P007,4,298.4,TO
ORD04486,2024-10-23,C004,P017,1,305.36,PA
ORD04487,2024-05-26,C002,P020,4,485.94,RO
ORD04488,2023-05-19,C009,P007,3,402.55,ES
ORD04489,2024-11-28,C031,P002,4,138.45,MS
ORD04490,2023-07-04,C025,P019,2,95.83,SP
ORD04491,2023-07-24,C037,P001,2,94.43,PI
ORD04492,2023-08-02,C036,P002,2,232.71,AC
ORD04493,2023-09-13,C005,P005,2,200.4,PA
ORD04494,2023-05-15,C024,P018,1,231.85,AL
ORD04495,2024-07-26,C024,P006,2,40.72,AM
ORD04496,2023-03-29,C029,P006,2,109.02,PA
ORD04497,2023-07-26,C050,P016,3,400.78,RO
ORD04498,2023-05-09,C045,P016,1,381.22,PR
